true_member,predicted_member,attack_score,true_class
1,0,0.450462,9
1,0,0.446327,2
1,0,0.345699,1
1,1,0.534523,8
1,1,0.545314,2
1,1,0.589575,3
1,1,0.550680,9
1,1,0.571183,8
1,0,0.186455,3
1,1,0.583977,7
1,1,0.567038,1
1,1,0.558399,6
1,0,0.474588,0
1,0,0.276878,4
1,0,0.468145,4
1,1,0.644647,0
1,1,0.565115,1
1,1,0.580976,5
1,0,0.288090,4
1,1,0.555411,1
1,1,0.624993,3
1,1,0.614117,2
1,1,0.537364,4
1,1,0.537888,2
1,1,0.528172,6
1,0,0.476477,6
1,1,0.627911,2
1,1,0.561312,9
1,1,0.561276,9
1,1,0.552758,3
1,0,0.435019,4
1,1,0.608339,4
1,1,0.536165,9
1,1,0.520123,2
1,1,0.603708,2
1,1,0.599894,7
1,0,0.467726,7
1,1,0.571849,8
1,0,0.476315,9
1,1,0.549340,6
1,1,0.570704,0
1,1,0.561074,9
1,1,0.583350,0
1,1,0.564416,2
1,1,0.592264,2
1,1,0.546841,6
1,1,0.558106,9
1,0,0.387503,4
1,0,0.448429,2
1,1,0.576704,0
1,1,0.572360,0
1,1,0.536453,3
1,1,0.553312,6
1,0,0.388146,4
1,0,0.404582,9
1,1,0.561180,9
1,1,0.570836,8
1,0,0.222287,0
1,1,0.607035,2
1,1,0.566919,7
1,1,0.526162,5
1,0,0.261269,1
1,1,0.532347,9
1,0,0.228109,5
1,0,0.313274,4
1,1,0.579860,2
1,1,0.568658,0
1,1,0.523387,8
1,1,0.696799,3
1,1,0.574089,7
1,1,0.573439,7
1,1,0.554126,6
1,0,0.439728,4
1,1,0.555857,6
1,1,0.569111,3
1,1,0.553742,6
1,1,0.520571,1
1,1,0.544435,2
1,1,0.554600,3
1,1,0.561360,9
1,0,0.195101,4
1,0,0.179943,4
1,1,0.547571,9
1,0,0.365383,5
1,1,0.570643,0
1,1,0.575066,3
1,1,0.566365,1
1,1,0.618641,3
1,1,0.522152,7
1,0,0.395020,9
1,0,0.351108,3
1,1,0.565692,8
1,1,0.546700,6
1,1,0.544842,2
1,1,0.572458,0
1,1,0.531791,7
1,1,0.556593,6
1,1,0.571038,0
1,1,0.605573,5
1,1,0.506428,0
1,1,0.531381,5
1,1,0.649030,3
1,1,0.545853,7
1,0,0.394734,4
1,1,0.563577,1
1,1,0.560255,7
1,1,0.591932,2
1,0,0.463407,8
1,1,0.538188,3
1,0,0.426150,5
1,1,0.550653,0
1,1,0.602503,5
1,1,0.546385,6
1,1,0.587048,8
1,0,0.276187,3
1,1,0.557928,1
1,0,0.497784,4
1,0,0.167996,9
1,0,0.364414,6
1,1,0.572021,7
1,1,0.550924,1
1,1,0.546640,2
1,1,0.630013,4
1,1,0.509116,5
1,1,0.571493,8
1,1,0.556118,6
1,1,0.589251,3
1,1,0.568799,2
1,1,0.561155,3
1,1,0.515990,3
1,1,0.579584,0
1,1,0.571472,8
1,1,0.558489,2
1,0,0.435853,3
1,1,0.553021,6
1,0,0.477039,5
1,1,0.560746,1
1,1,0.562855,5
1,0,0.490485,3
1,1,0.600395,2
1,1,0.574193,8
1,1,0.613853,4
1,1,0.627492,3
1,0,0.412830,2
1,0,0.454473,2
1,1,0.583481,9
1,1,0.573154,7
1,1,0.544903,4
1,0,0.465339,8
1,1,0.602453,2
1,1,0.564404,1
1,0,0.302219,9
1,0,0.468155,2
1,1,0.554268,9
1,0,0.256192,6
1,0,0.398491,1
1,1,0.570655,8
1,1,0.552048,6
1,1,0.569822,8
1,1,0.548696,6
1,0,0.435736,4
1,1,0.572667,7
1,0,0.275171,4
1,1,0.557574,2
1,1,0.545967,3
1,1,0.634431,5
1,0,0.432373,3
1,0,0.247211,5
1,0,0.488234,9
1,1,0.548217,1
1,0,0.184557,6
1,1,0.561236,8
1,1,0.604632,4
1,1,0.592775,2
1,0,0.345855,8
1,1,0.590636,4
1,1,0.561207,9
1,1,0.622836,4
1,1,0.599085,0
1,0,0.353535,4
1,0,0.224996,6
1,0,0.160304,9
1,1,0.605211,2
1,1,0.550859,3
1,1,0.519985,8
1,1,0.529893,0
1,1,0.623622,5
1,1,0.573198,8
1,1,0.520911,1
1,1,0.534764,7
1,1,0.575483,4
1,1,0.555169,4
1,1,0.553001,6
1,0,0.445648,2
1,1,0.560326,9
1,1,0.569084,7
1,1,0.573304,7
1,0,0.489954,3
1,1,0.635843,5
1,1,0.564483,3
1,1,0.570847,8
1,1,0.573456,7
1,1,0.571647,0
1,1,0.576876,7
1,1,0.593485,4
1,1,0.573441,7
1,1,0.622539,5
1,1,0.560349,9
1,1,0.572234,0
1,1,0.616416,5
1,1,0.544726,9
1,1,0.547270,6
1,1,0.561004,9
1,1,0.563588,8
1,1,0.549163,1
1,1,0.604712,4
1,1,0.563395,7
1,1,0.575761,0
1,1,0.616523,5
1,1,0.570523,8
1,0,0.222879,3
1,1,0.599919,4
1,1,0.561134,1
1,1,0.578656,7
1,1,0.518065,4
1,1,0.574769,7
1,1,0.547124,6
1,1,0.675102,3
1,0,0.128987,5
1,1,0.589328,7
1,1,0.547104,6
1,1,0.529370,3
1,0,0.336666,4
1,0,0.454014,4
1,1,0.604939,4
1,0,0.227750,9
1,0,0.488918,0
1,0,0.365500,4
1,1,0.541398,3
1,1,0.543606,8
1,1,0.552697,1
1,1,0.607601,2
1,1,0.549660,0
1,1,0.549828,6
1,1,0.553418,6
1,1,0.573441,7
1,0,0.324215,2
1,0,0.434879,4
1,1,0.618543,5
1,1,0.567241,1
1,1,0.540931,7
1,1,0.579195,2
1,1,0.562743,2
1,0,0.472856,6
1,1,0.550248,2
1,1,0.538224,4
1,1,0.530469,8
1,1,0.562021,1
1,1,0.571636,8
1,1,0.549309,6
1,0,0.429798,3
1,1,0.579017,4
1,1,0.529490,2
1,0,0.380368,4
1,1,0.573937,7
1,1,0.549029,4
1,0,0.452276,0
1,0,0.307596,6
1,1,0.561799,9
1,0,0.498534,0
1,1,0.631836,5
1,1,0.558231,8
1,0,0.443684,1
1,0,0.399757,4
1,0,0.331358,2
1,1,0.593470,0
1,1,0.588101,8
1,1,0.633028,2
1,1,0.566956,1
1,1,0.532601,0
1,0,0.450873,5
1,0,0.458216,8
1,1,0.636756,5
1,0,0.441777,2
1,0,0.252269,0
1,1,0.589547,2
1,1,0.554545,6
1,1,0.573554,2
1,1,0.547532,6
1,1,0.637285,5
1,0,0.425435,5
1,0,0.222082,0
1,1,0.583806,2
1,1,0.535197,5
1,1,0.599453,2
1,1,0.571755,8
1,0,0.312620,4
1,0,0.385722,4
1,1,0.541289,4
1,1,0.527008,5
1,1,0.576419,7
1,1,0.573197,7
1,0,0.210774,3
1,0,0.441674,4
1,1,0.549842,0
1,1,0.538726,0
1,1,0.562182,0
1,1,0.563988,1
1,1,0.556920,6
1,0,0.443934,3
1,1,0.517944,1
1,1,0.524346,2
1,1,0.590705,2
1,1,0.597640,2
1,0,0.154937,2
1,1,0.556621,7
1,1,0.583117,2
1,1,0.550040,6
1,0,0.415576,6
1,1,0.579960,7
1,1,0.555136,2
1,1,0.547023,8
1,1,0.586463,3
1,1,0.627375,5
1,1,0.583278,4
1,1,0.572478,8
1,1,0.572566,7
1,0,0.482713,1
1,1,0.512725,4
1,1,0.550243,5
1,0,0.439997,2
1,1,0.560655,0
1,1,0.571589,8
1,1,0.568812,8
1,1,0.635776,5
1,1,0.696371,3
1,1,0.571742,8
1,1,0.564620,9
1,1,0.559425,9
1,1,0.573449,7
1,1,0.573274,0
1,0,0.467189,3
1,1,0.571466,7
1,1,0.571884,8
1,1,0.564682,9
1,0,0.098024,4
1,1,0.530789,9
1,1,0.566776,8
1,1,0.603382,4
1,1,0.589737,4
1,0,0.348345,6
1,1,0.581360,7
1,1,0.565014,7
1,1,0.621431,5
1,0,0.437479,4
1,1,0.573045,0
1,1,0.549780,8
1,1,0.595815,5
1,1,0.527618,4
1,1,0.537090,0
1,1,0.551021,8
1,1,0.543076,4
1,1,0.614781,7
1,1,0.553482,6
1,1,0.550406,9
1,0,0.310689,4
1,1,0.563601,8
1,1,0.597820,5
1,1,0.576743,7
1,0,0.394857,3
1,0,0.181828,0
1,0,0.169945,5
1,1,0.612887,4
1,1,0.625987,5
1,0,0.323933,2
1,0,0.474998,3
1,1,0.605244,3
1,0,0.372942,8
1,1,0.556898,6
1,1,0.585539,0
1,1,0.605730,2
1,1,0.614989,5
1,1,0.604177,2
1,1,0.622999,7
1,1,0.568838,7
1,0,0.131802,7
1,0,0.246053,9
1,0,0.376842,4
1,1,0.628872,3
1,1,0.596500,0
1,0,0.489286,4
1,1,0.508173,5
1,1,0.571850,8
1,1,0.564334,1
1,1,0.561370,9
1,1,0.548287,6
1,0,0.450218,3
1,1,0.562771,1
1,1,0.559929,9
1,1,0.571020,8
1,1,0.570270,7
1,0,0.426788,5
1,1,0.561472,9
1,1,0.576371,7
1,1,0.523092,5
1,1,0.566020,8
1,1,0.554537,0
1,1,0.533542,3
1,0,0.379543,5
1,1,0.543006,1
1,1,0.565934,0
1,0,0.473891,5
1,0,0.433524,3
1,1,0.606607,2
1,1,0.566813,1
1,1,0.584340,2
1,1,0.573260,7
1,1,0.558873,1
1,1,0.558042,9
1,1,0.557469,5
1,1,0.565695,3
1,0,0.465921,2
1,1,0.546950,6
1,1,0.571877,8
1,1,0.571481,2
1,1,0.545230,4
1,0,0.159176,5
1,1,0.561502,9
1,0,0.262695,1
1,1,0.562170,9
1,1,0.596886,2
1,1,0.564434,8
1,1,0.552232,9
1,0,0.353133,6
1,1,0.575646,7
1,1,0.637523,2
1,1,0.565717,1
1,0,0.340686,1
1,1,0.637389,3
1,1,0.556530,0
1,1,0.569576,8
1,1,0.623358,5
1,0,0.401038,3
1,1,0.573136,7
1,0,0.472980,5
1,0,0.276775,6
1,1,0.531207,0
1,0,0.470203,5
1,0,0.118830,2
1,1,0.510117,1
1,1,0.579508,2
1,0,0.224836,4
1,0,0.449978,3
1,0,0.139355,8
1,1,0.557726,9
1,0,0.360511,3
1,0,0.361778,7
1,1,0.571827,8
1,1,0.533351,2
1,1,0.575971,2
1,1,0.571492,7
1,1,0.584033,0
1,0,0.359572,0
1,1,0.572535,7
1,1,0.582850,0
1,1,0.548137,6
1,1,0.512076,5
1,1,0.568768,0
1,1,0.544420,1
1,1,0.561384,9
1,1,0.589774,7
1,1,0.536771,5
1,1,0.592959,0
1,1,0.519222,5
1,0,0.475717,1
1,1,0.553531,1
1,1,0.558948,2
1,1,0.564862,1
1,0,0.454593,3
1,1,0.659373,2
1,0,0.434312,4
1,0,0.279026,9
1,1,0.545497,1
1,1,0.576203,0
1,0,0.018730,0
1,1,0.526528,6
1,1,0.517713,8
1,1,0.573316,7
1,0,0.388846,4
1,1,0.585815,4
1,1,0.506011,4
1,1,0.533644,4
1,1,0.595430,0
1,0,0.430470,2
1,1,0.519872,1
1,1,0.665811,3
1,0,0.154388,4
1,1,0.548199,1
1,1,0.515364,9
1,1,0.597491,4
1,1,0.573770,0
1,0,0.457846,7
1,1,0.554137,6
1,1,0.636939,5
1,1,0.597745,2
1,1,0.700353,3
1,1,0.559269,2
1,1,0.570954,8
1,1,0.557256,3
1,1,0.564656,8
1,1,0.645090,3
1,1,0.581495,2
1,1,0.631146,4
1,0,0.455285,3
1,0,0.385370,6
1,1,0.537395,0
1,1,0.569692,7
1,1,0.523159,0
1,1,0.529797,8
1,1,0.571510,7
1,1,0.550469,1
1,0,0.455517,4
1,1,0.518891,9
1,1,0.567773,0
1,1,0.532424,6
1,0,0.116345,3
1,1,0.508814,2
1,1,0.560697,9
1,1,0.569791,7
1,0,0.499227,5
1,1,0.703168,3
1,1,0.532522,2
1,0,0.270867,9
1,1,0.558156,6
1,1,0.528906,4
1,1,0.572559,7
1,1,0.537680,3
1,0,0.360561,7
1,1,0.549698,6
1,1,0.569156,8
1,0,0.467031,5
1,0,0.437979,2
1,1,0.573410,7
1,1,0.555665,9
1,1,0.681443,3
1,1,0.629315,5
1,1,0.569977,8
1,0,0.475815,8
1,1,0.548901,6
1,1,0.565674,8
1,1,0.548347,6
1,0,0.438984,1
1,0,0.332081,5
1,1,0.511966,4
1,0,0.399193,1
1,0,0.273613,4
1,1,0.560320,1
1,1,0.561501,0
1,0,0.408545,1
1,1,0.504882,5
1,1,0.537568,3
1,1,0.573325,0
1,1,0.548226,6
1,0,0.127957,8
1,1,0.573454,7
1,1,0.614769,5
1,1,0.565017,1
1,1,0.571274,8
1,1,0.573570,7
1,1,0.556019,6
1,1,0.573140,7
1,0,0.492260,2
1,1,0.542868,9
1,1,0.563128,1
1,0,0.229757,3
1,0,0.445188,3
1,0,0.418112,1
1,0,0.356514,3
1,0,0.458654,1
1,1,0.569221,7
1,0,0.432840,6
1,1,0.590193,7
1,1,0.545798,1
1,1,0.534288,5
1,1,0.501408,4
1,1,0.519552,9
1,1,0.571254,8
1,0,0.455396,5
1,1,0.568328,3
1,0,0.330485,6
1,1,0.695303,3
1,1,0.574837,2
1,1,0.519058,8
1,1,0.519962,9
1,1,0.578968,2
1,1,0.552343,9
1,1,0.532598,2
1,1,0.548920,6
1,0,0.169637,4
1,1,0.574006,7
1,1,0.620969,0
1,0,0.204147,0
1,0,0.384334,5
1,1,0.564907,1
1,1,0.571637,8
1,1,0.571631,8
1,1,0.571386,3
1,0,0.383532,4
1,1,0.576503,2
1,1,0.568763,8
1,1,0.610422,7
1,1,0.564830,5
1,1,0.567844,0
1,1,0.560579,1
1,1,0.511531,4
1,1,0.548067,9
1,1,0.596455,4
1,1,0.555727,8
1,1,0.583791,0
1,1,0.598047,4
1,1,0.563369,5
1,0,0.497384,8
1,1,0.560163,6
1,1,0.565026,1
1,0,0.155047,0
1,1,0.592896,5
1,1,0.571328,8
1,1,0.555565,0
1,1,0.501963,9
1,0,0.305239,0
1,1,0.623050,4
1,1,0.537024,1
1,1,0.672843,3
1,1,0.562241,1
1,1,0.611158,0
1,1,0.531981,0
1,0,0.439180,4
1,1,0.578371,7
1,0,0.499000,3
1,1,0.547503,1
1,1,0.571810,8
1,1,0.507216,9
1,1,0.590559,2
1,1,0.581378,5
1,1,0.601507,2
1,1,0.568199,8
1,0,0.277159,7
1,0,0.365932,4
1,1,0.615324,7
1,1,0.619031,7
1,1,0.605569,2
1,1,0.561808,9
1,1,0.632583,7
1,1,0.546400,9
1,1,0.569294,8
1,0,0.494222,4
1,1,0.601132,2
1,1,0.551793,9
1,0,0.459480,3
1,0,0.463772,4
1,1,0.572762,7
1,1,0.618167,4
1,1,0.650515,0
1,1,0.571038,7
1,1,0.579069,2
1,1,0.561238,9
1,1,0.548310,6
1,1,0.600186,0
1,0,0.228043,5
1,1,0.602083,0
1,1,0.560007,6
1,0,0.383624,6
1,1,0.560728,9
1,1,0.519662,9
1,1,0.536461,1
1,0,0.320871,3
1,1,0.570154,8
1,0,0.458497,6
1,1,0.539651,0
1,0,0.380537,3
1,1,0.564843,1
1,1,0.560982,9
1,1,0.521540,4
1,1,0.566532,4
1,1,0.595815,7
1,1,0.528003,0
1,1,0.556946,4
1,1,0.633755,2
1,1,0.539604,6
1,1,0.576793,7
1,1,0.544529,0
1,1,0.606705,0
1,1,0.570783,8
1,1,0.577070,4
1,0,0.439664,4
1,0,0.402003,5
1,1,0.592194,8
1,0,0.376236,2
1,1,0.572439,8
1,1,0.574135,7
1,1,0.566037,1
1,1,0.534098,0
1,1,0.557799,1
1,0,0.497339,4
1,1,0.571665,8
1,0,0.410008,3
1,1,0.610270,2
1,1,0.564094,1
1,0,0.485981,5
1,1,0.681549,3
1,1,0.591387,7
1,1,0.615247,4
1,1,0.517185,9
1,1,0.603302,7
1,1,0.635684,5
1,1,0.595266,2
1,1,0.549279,2
1,0,0.492921,8
1,1,0.565021,1
1,1,0.548800,9
1,1,0.548070,1
1,1,0.574262,7
1,1,0.630290,0
1,0,0.395300,6
1,0,0.300386,2
1,1,0.547642,9
1,1,0.552191,6
1,1,0.570947,5
1,0,0.272231,6
1,1,0.628106,4
1,1,0.625563,3
1,1,0.570526,8
1,0,0.440484,1
1,0,0.308553,6
1,1,0.539078,9
1,1,0.556968,1
1,0,0.261512,4
1,0,0.446154,8
1,1,0.575077,2
1,1,0.504125,7
1,1,0.559197,9
1,1,0.614849,5
1,0,0.250659,6
1,1,0.570579,8
1,1,0.652322,3
1,1,0.573452,7
1,1,0.538120,8
1,1,0.623047,5
1,1,0.568884,0
1,1,0.568804,8
1,0,0.418249,2
1,1,0.612698,3
1,1,0.564820,8
1,0,0.460210,9
1,1,0.605533,7
1,1,0.557022,8
1,1,0.564306,2
1,0,0.431149,9
1,1,0.573359,7
1,1,0.588947,2
1,1,0.507400,2
1,1,0.568786,5
1,1,0.563822,9
1,1,0.561564,9
1,0,0.481057,2
1,1,0.559235,6
1,0,0.432783,5
1,1,0.573654,7
1,0,0.487511,0
1,1,0.580545,2
1,1,0.549549,0
1,1,0.607928,0
1,0,0.172462,9
1,1,0.575787,7
1,0,0.298963,3
1,1,0.589874,2
1,1,0.573309,7
1,0,0.449783,1
1,0,0.427315,0
1,0,0.470895,4
1,0,0.286991,4
1,1,0.566894,2
1,0,0.140437,3
1,0,0.316902,4
1,0,0.297590,0
1,1,0.549970,6
1,1,0.594871,0
1,1,0.531101,0
1,1,0.606214,5
1,1,0.612663,2
1,0,0.338798,5
1,1,0.533488,3
1,1,0.707570,2
1,1,0.559923,6
1,1,0.553710,6
1,0,0.493104,9
1,1,0.639074,3
1,1,0.570178,0
1,1,0.556844,8
1,1,0.583657,3
1,1,0.563470,1
1,1,0.566809,1
1,1,0.521577,5
1,1,0.591595,2
1,1,0.621767,5
1,1,0.571168,8
1,1,0.575336,9
1,1,0.546420,6
1,1,0.581489,5
1,1,0.565033,1
1,1,0.559587,8
1,1,0.540853,6
1,1,0.616153,2
1,1,0.565475,1
1,1,0.586729,2
1,1,0.633426,5
1,1,0.558837,5
1,0,0.355926,3
1,0,0.301455,0
1,1,0.636667,3
1,0,0.470008,8
1,1,0.569732,8
1,1,0.531485,5
1,0,0.316509,4
1,1,0.624234,4
1,1,0.550795,9
1,1,0.547869,2
1,1,0.622930,0
1,1,0.532201,5
1,1,0.534565,0
1,1,0.525571,2
1,1,0.557393,6
1,1,0.612171,5
1,0,0.451962,6
1,1,0.558742,9
1,1,0.551635,6
1,1,0.573456,7
1,0,0.427871,8
1,1,0.561692,9
1,0,0.491306,9
1,0,0.244942,4
1,0,0.321231,1
1,1,0.570781,8
1,1,0.534085,0
1,1,0.526391,5
1,0,0.459758,9
1,1,0.579479,7
1,0,0.338802,0
1,1,0.558191,9
1,1,0.586996,5
1,1,0.619337,2
1,1,0.573427,7
1,0,0.350704,3
1,1,0.551826,9
1,1,0.598743,5
1,1,0.546460,8
1,1,0.549160,1
1,1,0.559957,7
1,1,0.572427,0
1,1,0.580442,7
1,1,0.507272,8
1,1,0.699955,3
1,1,0.609815,2
1,1,0.672845,3
1,1,0.592580,4
1,1,0.563196,1
1,1,0.534230,8
1,0,0.383226,6
1,1,0.573430,7
1,1,0.633334,2
1,1,0.593823,5
1,1,0.549676,6
1,1,0.576700,2
1,0,0.346388,6
1,1,0.559157,9
1,1,0.629645,5
1,0,0.382469,4
1,1,0.554643,6
1,0,0.495771,5
1,0,0.467519,1
1,1,0.572540,7
1,1,0.555034,2
1,0,0.444755,9
1,1,0.563717,9
1,1,0.571955,7
1,1,0.629480,2
1,0,0.358269,5
1,0,0.286048,7
1,0,0.477748,9
1,1,0.591497,2
1,1,0.607631,5
1,1,0.572565,0
1,1,0.555007,2
1,1,0.556937,6
1,1,0.572399,0
1,0,0.405184,4
1,1,0.573393,7
1,1,0.633518,5
1,1,0.557591,8
1,1,0.610252,0
1,1,0.560534,9
1,0,0.367659,5
1,1,0.571802,8
1,1,0.574433,7
1,0,0.316587,5
1,0,0.462944,4
1,1,0.657324,3
1,1,0.552994,0
1,1,0.531606,1
1,1,0.524628,9
1,1,0.525150,5
1,1,0.550272,1
1,1,0.558767,7
1,1,0.502894,3
1,1,0.513646,4
1,1,0.531517,9
1,1,0.571545,8
1,1,0.566409,1
1,0,0.458585,3
1,1,0.546651,6
1,1,0.562925,0
1,0,0.310599,1
1,0,0.272018,3
1,1,0.508575,6
1,0,0.474385,6
1,1,0.510308,3
1,1,0.565315,1
1,1,0.513162,4
1,1,0.554925,9
1,0,0.464666,1
1,1,0.536103,3
1,1,0.543789,4
1,1,0.563618,3
1,1,0.572540,0
1,1,0.575945,0
1,1,0.570934,2
1,0,0.145195,7
1,1,0.615575,0
1,0,0.493579,0
1,0,0.272709,6
1,1,0.556543,9
1,1,0.549058,9
1,1,0.565486,0
1,1,0.539374,1
1,0,0.235439,4
1,0,0.385929,5
1,0,0.228270,8
1,1,0.570294,8
1,0,0.457372,3
1,1,0.541222,9
1,1,0.572291,7
1,0,0.416232,4
1,0,0.491572,5
1,1,0.556809,3
1,1,0.566473,8
1,1,0.546903,6
1,1,0.646477,3
1,0,0.485478,8
1,0,0.482873,6
1,0,0.308017,3
1,0,0.153968,2
1,1,0.571633,8
1,0,0.497403,9
1,0,0.479460,6
1,0,0.347602,1
1,1,0.550742,6
1,0,0.264003,9
1,1,0.563071,8
1,1,0.561374,3
1,1,0.557664,9
1,1,0.554863,7
1,1,0.572757,7
1,0,0.158892,2
1,1,0.606048,4
1,1,0.568376,0
1,0,0.465169,3
1,1,0.562483,9
1,0,0.450674,8
1,1,0.524590,2
1,1,0.571832,8
1,0,0.167270,1
1,1,0.542502,9
1,1,0.571709,7
1,1,0.540380,6
1,1,0.636530,5
1,1,0.580400,2
1,1,0.561043,7
1,1,0.562256,1
1,1,0.548043,6
1,1,0.513639,4
1,1,0.568508,7
1,0,0.339475,2
1,1,0.561463,9
1,1,0.574243,7
1,1,0.609330,5
1,0,0.482159,6
1,1,0.557033,8
1,1,0.620537,3
1,1,0.516729,7
1,1,0.562782,1
1,1,0.533766,0
1,1,0.561679,9
1,0,0.427144,5
1,0,0.134686,0
1,1,0.569297,0
1,1,0.554910,9
1,0,0.298160,0
1,1,0.533336,2
1,0,0.431649,3
1,1,0.567397,8
1,1,0.583860,3
1,1,0.548637,1
1,1,0.551032,6
1,1,0.573027,7
1,1,0.508546,3
1,1,0.607462,2
1,1,0.609821,2
1,1,0.545116,6
1,1,0.573854,7
1,1,0.548094,6
1,0,0.327991,4
1,0,0.421706,3
1,1,0.658349,3
1,1,0.556740,9
1,1,0.548681,4
1,1,0.566760,4
1,1,0.560255,9
1,1,0.517606,3
1,1,0.572375,7
1,1,0.572635,0
1,1,0.557530,1
1,1,0.598737,7
1,0,0.428465,9
1,1,0.642402,2
1,1,0.573126,7
1,1,0.678187,2
1,1,0.551982,2
1,1,0.597890,7
1,1,0.570843,0
1,1,0.578831,3
1,1,0.674353,3
1,1,0.561712,9
1,1,0.575590,3
1,1,0.571755,8
1,1,0.568221,3
1,1,0.553603,6
1,1,0.573433,7
1,0,0.418405,5
1,0,0.194274,4
1,1,0.546349,6
1,0,0.327451,6
1,0,0.450466,4
1,0,0.283501,2
1,1,0.525012,4
1,1,0.511515,9
1,0,0.497964,9
1,1,0.551302,1
1,1,0.575967,7
1,1,0.570256,5
1,1,0.611158,3
1,0,0.361273,1
1,0,0.445783,9
1,1,0.543745,2
1,1,0.527525,0
1,1,0.517389,4
1,0,0.498148,9
1,0,0.096480,5
1,1,0.567578,8
1,0,0.425533,4
1,1,0.559661,1
1,0,0.454888,1
1,1,0.525435,0
1,0,0.194734,2
1,1,0.627082,5
1,1,0.550938,9
1,1,0.603962,2
1,1,0.665882,3
1,0,0.383014,3
1,1,0.731308,3
1,0,0.343360,3
1,0,0.477028,9
1,1,0.573628,7
1,0,0.353617,4
1,1,0.555018,6
1,1,0.571125,8
1,0,0.487763,6
1,1,0.502839,5
1,1,0.550011,6
1,1,0.588113,2
1,0,0.416680,3
1,1,0.611921,2
1,1,0.581401,0
1,1,0.705014,3
1,1,0.564588,2
1,1,0.566056,1
1,1,0.558729,9
1,1,0.565382,0
1,1,0.563657,1
1,1,0.603023,4
1,0,0.475968,2
1,1,0.578391,0
1,0,0.464612,9
1,1,0.502858,3
1,1,0.553394,9
1,0,0.488054,4
1,1,0.563635,2
1,0,0.159775,5
1,1,0.543905,9
1,1,0.569914,8
1,0,0.498869,4
1,0,0.296297,3
1,1,0.635808,5
1,1,0.560752,0
1,1,0.530138,3
1,0,0.388275,6
1,1,0.565875,1
1,0,0.496333,2
1,1,0.560335,6
1,1,0.561525,2
1,0,0.456136,1
1,1,0.570126,8
1,1,0.571800,0
1,0,0.467910,3
1,1,0.566004,1
1,1,0.538959,8
1,0,0.475727,1
1,1,0.576782,2
1,1,0.531335,3
1,0,0.383443,3
1,1,0.571302,8
1,1,0.606312,2
1,1,0.525160,4
1,0,0.345221,5
1,0,0.442480,3
1,1,0.560639,5
1,1,0.565436,1
1,1,0.549476,9
1,1,0.551349,3
1,1,0.547278,6
1,1,0.572056,2
1,1,0.572726,0
1,0,0.249792,4
1,1,0.568440,8
1,1,0.571700,8
1,1,0.555819,4
1,1,0.538688,8
1,1,0.598532,7
1,0,0.245577,1
1,0,0.261120,1
1,1,0.553076,6
1,1,0.547113,6
1,0,0.417276,5
1,0,0.340643,9
1,0,0.208707,1
1,1,0.513430,5
1,1,0.683574,3
1,1,0.575542,7
1,1,0.631392,5
1,1,0.573256,4
1,1,0.624597,4
1,1,0.555634,9
1,1,0.693818,3
1,1,0.600641,7
1,1,0.583206,2
1,1,0.572969,7
1,1,0.594123,2
1,1,0.650498,0
1,1,0.565829,7
1,0,0.446124,1
1,0,0.422512,6
1,0,0.401891,1
1,0,0.433450,3
1,1,0.559586,9
1,1,0.648829,2
1,1,0.564607,1
1,1,0.571163,8
1,1,0.550123,6
1,1,0.573407,7
1,1,0.547621,6
1,1,0.633168,5
1,1,0.544658,2
1,1,0.567269,7
1,1,0.609506,5
1,0,0.487230,4
1,1,0.602753,3
1,0,0.415926,6
1,1,0.555930,6
1,1,0.561946,8
1,1,0.635590,5
1,1,0.647104,3
1,1,0.566144,1
1,1,0.572538,0
1,0,0.274544,3
1,1,0.582767,2
1,0,0.433334,4
1,0,0.485716,5
1,1,0.511629,9
1,1,0.555020,1
1,1,0.527502,5
1,1,0.556828,0
1,1,0.571327,7
1,1,0.550442,6
1,0,0.484841,4
1,1,0.569957,7
1,1,0.589449,7
1,0,0.448687,4
1,0,0.246011,8
1,1,0.601443,2
1,0,0.234785,4
1,1,0.522962,0
1,1,0.629658,5
1,0,0.288440,2
1,1,0.518896,5
1,0,0.076852,4
1,1,0.573453,7
1,1,0.501120,6
1,1,0.618582,3
1,1,0.581578,2
1,1,0.546655,4
1,1,0.557011,9
1,1,0.572204,0
1,1,0.567145,8
1,1,0.573348,7
1,1,0.643680,5
1,1,0.561098,9
1,1,0.582086,0
1,1,0.567688,9
1,1,0.504702,9
1,1,0.571252,8
1,0,0.439607,2
1,1,0.549962,6
1,1,0.582427,7
1,0,0.470763,5
1,1,0.571459,9
1,0,0.460686,5
1,0,0.385222,5
1,0,0.375300,6
1,1,0.562665,0
1,1,0.527313,6
1,1,0.562619,9
1,1,0.546749,6
1,1,0.593388,7
1,1,0.562356,1
1,1,0.547055,6
1,1,0.569874,7
1,1,0.624605,4
1,1,0.554894,6
1,0,0.365462,0
1,1,0.573432,7
1,1,0.510475,3
1,1,0.559315,1
1,1,0.561711,9
1,1,0.635831,5
1,0,0.467511,0
1,1,0.598132,3
1,1,0.590346,2
1,1,0.518899,0
1,1,0.593164,2
1,1,0.579755,7
1,0,0.201807,7
1,1,0.648469,5
1,1,0.559693,9
1,1,0.548159,9
1,1,0.591066,4
1,1,0.533513,8
1,0,0.451773,1
1,1,0.558478,0
1,1,0.620256,3
1,0,0.466519,6
1,1,0.546624,6
1,1,0.559771,9
